id,R_class,P_class,Prob,spot_on,class_0_p,class_1_p,class_2_p,class_3_p,class_4_p
879329.jpg,class_2,class_2,1.0,1,1.1731517e-09,2.2630608e-09,1.0,5.269126e-09,6.0666703e-09
879677.jpg,class_2,class_2,0.9999981,1,1.1126293e-07,1.5696284e-06,0.9999981,1.3010114e-07,1.6005826e-07
880140.jpg,class_2,class_2,0.99999976,1,6.776361e-08,7.1499365e-08,0.99999976,7.720992e-08,3.6787664e-08
880189.jpg,class_2,class_2,0.9999995,1,4.4516946e-09,6.7781913e-09,0.9999995,1.8294827e-07,2.649396e-07
880206.jpg,class_2,class_2,0.9999982,1,6.168125e-08,1.2562382e-06,0.9999982,5.0710213e-07,3.3600756e-08
880934.jpg,class_2,class_2,0.9999999,1,1.1128303e-08,1.0200575e-08,0.9999999,6.776439e-08,1.0592262e-08
881407.jpg,class_2,class_2,1.0,1,3.4290453e-09,5.7211533e-09,1.0,4.230546e-08,4.8911097e-08
881551.jpg,class_2,class_2,0.99999905,1,9.498801e-09,1.3291763e-07,0.99999905,9.105757e-08,6.7116133e-07
881743.jpg,class_2,class_2,1.0,1,2.7922322e-09,8.536676e-10,1.0,1.6968766e-08,1.5493264e-08
883090.jpg,class_2,class_2,1.0,1,1.13477245e-08,1.5102469e-08,1.0,3.632297e-08,2.8619669e-09
883331.jpg,class_2,class_2,0.9999999,1,2.550444e-08,1.02869386e-07,0.9999999,5.88507e-08,3.6932708e-08
883667.jpg,class_2,class_2,0.9999999,1,9.8559525e-09,4.972361e-08,0.9999999,1.022567e-07,5.2732297e-08
883919.jpg,class_2,class_2,1.0,1,1.1047474e-08,1.72739e-08,1.0,3.17503e-08,1.6950004e-08
884082.jpg,class_2,class_4,0.8966933,0,2.6592537e-07,0.09703369,0.0062524783,2.0294654e-05,0.8966933
884583.jpg,class_2,class_2,0.9999999,1,1.063376e-08,2.846773e-08,0.9999999,5.991067e-08,5.0687593e-08
885769.jpg,class_2,class_2,1.0,1,1.0013873e-08,1.8366272e-08,1.0,3.846567e-08,1.4061484e-08
886046.jpg,class_2,class_2,0.9999964,1,5.377709e-08,3.1195914e-06,0.9999964,2.9627284e-07,1.780517e-07
886215.jpg,class_2,class_2,0.9999999,1,6.206333e-09,1.7775855e-08,0.9999999,4.650592e-08,1.2171573e-07
886753.jpg,class_2,class_2,0.9999846,1,2.2992623e-07,1.2038602e-06,0.9999846,8.941382e-07,1.302619e-05
886836.jpg,class_2,class_2,0.99999976,1,2.1315284e-08,4.56038e-08,0.99999976,9.61676e-08,2.82324e-08
887331.jpg,class_2,class_2,1.0,1,9.198524e-09,9.486534e-09,1.0,5.0957954e-08,1.987933e-08
890689.jpg,class_2,class_2,1.0,1,8.172629e-10,1.2933351e-09,1.0,5.190741e-09,9.795196e-09
890921.jpg,class_2,class_2,0.99999976,1,6.3419243e-09,1.768549e-08,0.99999976,1.616197e-07,8.1050146e-08
891903.jpg,class_2,class_2,1.0,1,5.9161978e-09,3.5711492e-09,1.0,4.327386e-08,3.5129233e-08
893172.jpg,class_2,class_2,0.51235867,1,4.7056974e-06,0.4872827,0.51235867,7.302711e-05,0.00028092173
893224.jpg,class_2,class_2,0.9998803,1,5.2911287e-07,0.00011808948,0.9998803,4.2246074e-07,6.4338e-07
893249.jpg,class_2,class_2,1.0,1,7.342646e-09,2.2636437e-09,1.0,5.396758e-08,7.696025e-09
893706.jpg,class_2,class_2,0.99999976,1,8.268577e-08,4.0284533e-08,0.99999976,1.192847e-07,6.676646e-09
894233.jpg,class_2,class_2,0.9999975,1,2.4467795e-08,2.5471808e-08,0.9999975,9.621145e-07,1.5893327e-06
894974.jpg,class_2,class_2,1.0,1,1.1345236e-08,2.986034e-08,1.0,2.9812426e-08,1.327101e-08
896249.jpg,class_2,class_1,0.99966156,0,2.2029096e-07,0.99966156,0.00026149637,1.0592346e-06,7.562706e-05
897499.jpg,class_2,class_2,0.9606196,1,6.2840877e-06,0.039369028,0.9606196,1.6376491e-06,3.3927604e-06
897675.jpg,class_2,class_2,1.0,1,3.9658152e-09,4.325626e-09,1.0,3.969715e-08,5.2747495e-08
898228.jpg,class_2,class_2,0.99999917,1,5.4996796e-08,5.057952e-07,0.99999917,1.1464066e-07,1.05299954e-07
898390.jpg,class_2,class_2,1.0,1,4.066938e-09,6.49633e-10,1.0,1.0790222e-08,5.6672835e-09
898468.jpg,class_2,class_2,1.0,1,1.8059634e-09,1.0769964e-09,1.0,3.2741546e-08,2.4930793e-08
898841.jpg,class_2,class_2,0.9999999,1,8.106775e-09,1.832257e-08,0.9999999,8.561485e-08,9.3077155e-09
899346.jpg,class_2,class_2,0.9999893,1,4.314491e-08,7.805214e-06,0.9999893,5.030952e-07,2.3747666e-06
900224.jpg,class_2,class_2,0.9999962,1,1.4108451e-07,2.8483457e-06,0.9999962,5.735067e-07,2.395392e-07
900407.jpg,class_2,class_2,0.9993913,1,2.1809367e-07,0.0006058424,0.9993913,1.4605696e-06,1.1697389e-06
900837.jpg,class_2,class_2,1.0,1,8.708422e-09,1.5623298e-08,1.0,2.3742757e-08,2.0620158e-08
901020.jpg,class_2,class_2,0.99999785,1,2.3016785e-08,1.2970561e-06,0.99999785,2.1800014e-07,5.8140245e-07
901163.jpg,class_2,class_2,1.0,1,6.5562076e-09,2.3181038e-08,1.0,5.3675624e-08,5.413769e-08
901200.jpg,class_2,class_2,1.0,1,1.0538458e-08,3.6249467e-08,1.0,3.05487e-08,2.6738165e-08
901484.jpg,class_2,class_2,0.99999964,1,1.4672275e-08,1.5282083e-07,0.99999964,6.895503e-08,1.666216e-07
901660.jpg,class_2,class_2,0.99999976,1,2.0984661e-08,1.2537824e-07,0.99999976,6.183507e-08,2.5133705e-08
902400.jpg,class_2,class_2,1.0,1,7.348068e-09,1.2146886e-09,1.0,4.247347e-08,1.060512e-08
902652.jpg,class_2,class_2,1.0,1,2.0905315e-09,3.617375e-09,1.0,1.8655108e-08,1.7624778e-08
903131.jpg,class_2,class_2,0.99999905,1,3.9730796e-09,8.5297875e-09,0.99999905,2.3068115e-07,6.7996837e-07
903653.jpg,class_2,class_2,1.0,1,9.493485e-09,3.946199e-08,1.0,4.0958913e-08,4.6019732e-08
903771.jpg,class_2,class_2,0.9999993,1,1.0417229e-07,5.350328e-07,0.9999993,1.2948757e-07,1.6673463e-08
904422.jpg,class_2,class_1,0.9894922,0,7.870113e-06,0.9894922,0.010478379,7.866676e-06,1.3665235e-05
904866.jpg,class_2,class_2,0.99999785,1,1.354889e-07,1.0431066e-06,0.99999785,5.244365e-07,4.877622e-07
905173.jpg,class_2,class_2,0.99907494,1,3.0939506e-07,0.000919521,0.99907494,1.6837479e-06,3.5690523e-06
905265.jpg,class_2,class_2,0.99999976,1,1.2891948e-09,1.5243453e-09,0.99999976,9.2246694e-08,9.97731e-08
905571.jpg,class_2,class_2,1.0,1,6.115861e-09,2.6042716e-08,1.0,1.8610685e-08,2.4374463e-08
906413.jpg,class_2,class_2,1.0,1,5.5812936e-09,2.2272287e-08,1.0,3.3196628e-08,3.1591487e-08
906552.jpg,class_2,class_2,1.0,1,6.6604433e-09,7.192624e-09,1.0,4.5626084e-08,1.4791729e-08
906683.jpg,class_2,class_2,0.99998856,1,3.5893925e-07,1.0799844e-05,0.99998856,1.724729e-07,1.03447675e-07
908891.jpg,class_2,class_2,1.0,1,7.2835875e-09,4.725352e-08,1.0,2.1482917e-08,2.5829308e-08
908928.jpg,class_2,class_2,1.0,1,3.5804315e-09,7.369922e-09,1.0,2.2010582e-08,1.4386736e-08
909406.jpg,class_2,class_2,0.9999752,1,3.7315626e-09,7.5631405e-08,0.9999752,2.8292e-06,2.181849e-05
909833.jpg,class_2,class_2,0.99999857,1,6.552126e-08,1.318556e-06,0.99999857,4.0744112e-08,4.9997343e-08
909858.jpg,class_2,class_2,1.0,1,3.1944116e-09,1.5077248e-09,1.0,1.25463e-08,2.325884e-09
910118.jpg,class_2,class_2,1.0,1,2.0754423e-09,5.5453646e-09,1.0,2.3950847e-08,3.195583e-08
910381.jpg,class_2,class_2,0.9999999,1,1.805296e-08,2.4373192e-09,0.9999999,6.530861e-08,1.2836551e-08
910754.jpg,class_2,class_2,0.99957615,1,4.9922967e-08,8.974213e-06,0.99957615,1.1328009e-06,0.00041363746
911238.jpg,class_2,class_2,1.0,1,1.408201e-09,7.876183e-10,1.0,1.2187319e-08,6.3222396e-09
911542.jpg,class_2,class_2,1.0,1,2.8162153e-09,4.119922e-08,1.0,1.553866e-08,1.5458756e-08
911958.jpg,class_2,class_2,1.0,1,7.2294983e-09,7.2765753e-09,1.0,4.686263e-08,1.6010672e-08
912144.jpg,class_2,class_2,0.9999999,1,1.7654442e-09,4.2277684e-09,0.9999999,9.27665e-08,3.1462438e-08
912235.jpg,class_2,class_2,1.0,1,6.0409326e-09,4.1390297e-08,1.0,5.2827136e-08,2.2132413e-08
912606.jpg,class_2,class_2,0.9999995,1,1.3891085e-08,9.3276746e-08,0.9999995,7.340294e-08,2.2430237e-07
912856.jpg,class_2,class_2,0.9999999,1,4.9387006e-09,1.1321866e-08,0.9999999,6.194297e-08,1.868837e-08
913281.jpg,class_2,class_2,0.99999976,1,1.7047658e-08,5.961949e-09,0.99999976,1.403341e-07,6.634719e-08
913444.jpg,class_2,class_2,1.0,1,9.306775e-09,2.419613e-08,1.0,4.281925e-08,5.3015086e-08
913570.jpg,class_2,class_2,1.0,1,3.8896584e-09,1.0700699e-08,1.0,1.8396845e-08,2.3298101e-08
913723.jpg,class_2,class_2,0.99999964,1,5.4680523e-08,2.0367261e-07,0.99999964,9.1319386e-08,4.6580656e-08
915358.jpg,class_2,class_2,0.99999976,1,1.3535051e-08,5.349695e-08,0.99999976,6.853689e-08,1.8178003e-08
915521.jpg,class_2,class_2,0.9999913,1,2.8370891e-08,1.3871305e-07,0.9999913,1.0871698e-06,7.532613e-06
917096.jpg,class_2,class_2,0.9999993,1,3.947994e-09,7.1060295e-09,0.9999993,2.9907073e-07,3.9355848e-07
917586.jpg,class_2,class_2,1.0,1,1.0908838e-08,4.0515387e-09,1.0,2.5540222e-08,6.4998535e-09
917748.jpg,class_2,class_2,0.9999994,1,8.2938946e-08,2.2593377e-07,0.9999994,2.328164e-07,3.0783816e-08
917775.jpg,class_2,class_2,0.9999987,1,2.766018e-08,8.243016e-07,0.9999987,1.5155047e-07,3.020176e-07
918334.jpg,class_2,class_2,1.0,1,4.1233235e-09,6.8967907e-09,1.0,5.0695334e-08,1.5286265e-08
919319.jpg,class_2,class_2,0.99999905,1,3.3947423e-08,7.5725484e-07,0.99999905,1.5117102e-07,4.7905505e-08
920453.jpg,class_2,class_2,0.9999982,1,8.095146e-08,4.814581e-07,0.9999982,6.204482e-07,5.942549e-07
920815.jpg,class_2,class_2,0.9999268,1,1.380622e-07,7.2474424e-05,0.9999268,2.000145e-07,3.3088145e-07
922026.jpg,class_2,class_2,0.99998975,1,4.3003784e-08,1.2623373e-07,0.99998975,4.322409e-06,5.8683377e-06
922387.jpg,class_2,class_2,0.99999905,1,6.1088635e-08,5.368108e-07,0.99999905,1.230161e-07,1.8194581e-07
922871.jpg,class_2,class_2,1.0,1,4.222136e-09,3.7337053e-09,1.0,1.3163139e-08,8.513217e-09
923188.jpg,class_2,class_2,0.99999917,1,9.581445e-10,8.5256977e-07,0.99999917,2.604821e-08,1.9733568e-08
923803.jpg,class_2,class_2,0.99999535,1,1.3147452e-07,4.308806e-06,0.99999535,6.2282574e-08,6.837612e-08
923938.jpg,class_2,class_2,0.99998784,1,3.622532e-08,7.84778e-09,0.99998784,3.6190394e-07,1.1742782e-05
924379.jpg,class_2,class_2,0.9999999,1,1.879425e-08,8.543916e-08,0.9999999,4.5870312e-08,8.162164e-09
924548.jpg,class_2,class_2,0.99999404,1,1.7629759e-07,5.4588986e-06,0.99999404,1.8110217e-07,1.14589135e-07
925406.jpg,class_2,class_2,0.99956566,1,4.1925946e-07,0.000110111396,0.99956566,1.9083984e-06,0.00032187538
925914.jpg,class_2,class_2,0.9979545,1,8.2315455e-06,0.0020308094,0.9979545,5.2534137e-06,1.1600754e-06
926247.jpg,class_2,class_2,0.99999094,1,2.0644971e-07,8.782335e-06,0.99999094,6.1804336e-08,4.4110383e-08
926387.jpg,class_2,class_2,0.9999999,1,1.5169878e-08,1.4082391e-08,0.9999999,7.728139e-08,1.8778806e-08
926657.jpg,class_2,class_2,0.9999999,1,1.8692361e-08,1.0635245e-07,0.9999999,5.1358302e-08,3.9965858e-08
927038.jpg,class_2,class_2,1.0,1,6.2941328e-09,2.3728134e-08,1.0,5.2958487e-08,2.7615723e-08
928321.jpg,class_2,class_2,0.99997306,1,2.8579528e-08,2.2704604e-05,0.99997306,1.2569957e-07,4.0924742e-06
928413.jpg,class_2,class_2,1.0,1,3.6434735e-09,3.7589647e-09,1.0,1.1201794e-08,9.851311e-09
928603.jpg,class_2,class_2,0.9999999,1,9.478286e-09,1.7765373e-09,0.9999999,6.9626424e-08,3.0254014e-08
928662.jpg,class_2,class_2,1.0,1,7.543184e-09,1.5771313e-09,1.0,3.5991736e-08,1.003259e-08
929670.jpg,class_2,class_2,1.0,1,1.9598725e-09,1.2047561e-08,1.0,2.771165e-08,3.3780164e-08
931531.jpg,class_2,class_2,1.0,1,9.4719255e-09,3.272149e-09,1.0,4.9279674e-08,5.3621263e-09
933457.jpg,class_2,class_2,1.0,1,3.6929102e-09,6.5867276e-09,1.0,2.126092e-08,1.440604e-08
933530.jpg,class_2,class_2,0.99808097,1,4.4006365e-06,0.0019106163,0.99808097,2.5721565e-06,1.4389121e-06
933646.jpg,class_2,class_2,0.99999964,1,2.2293701e-08,3.4754257e-07,0.99999964,2.0802261e-08,2.5208164e-08
933897.jpg,class_2,class_2,0.99999726,1,2.7104187e-07,1.3413356e-06,0.99999726,8.668717e-07,2.0637228e-07
934706.jpg,class_2,class_2,0.99999666,1,1.0780435e-08,1.1149417e-06,0.99999666,1.5650209e-06,7.078881e-07
934962.jpg,class_2,class_2,0.99999976,1,3.983205e-09,1.5977379e-09,0.99999976,1.6518531e-07,1.0207546e-07
935032.jpg,class_2,class_2,0.99998736,1,3.2210604e-08,7.130852e-07,0.99998736,1.1576316e-06,1.0670834e-05
935057.jpg,class_2,class_2,0.99999964,1,3.8040294e-08,2.6106466e-08,0.99999964,1.8807306e-07,3.2474535e-08
935727.jpg,class_2,class_2,0.9999465,1,8.4987204e-07,5.1512703e-05,0.9999465,9.084467e-07,2.5378142e-07
935898.jpg,class_2,class_2,0.99999964,1,2.0897026e-08,1.7622732e-07,0.99999964,6.3760574e-08,2.2655316e-08
936084.jpg,class_2,class_2,0.99999976,1,1.4785237e-08,1.5381636e-08,0.99999976,8.106947e-08,7.885749e-08
936606.jpg,class_2,class_2,0.99987483,1,8.9905126e-07,0.00012385559,0.99987483,2.3937747e-07,1.3215153e-07
938067.jpg,class_2,class_2,0.9999999,1,9.744118e-09,1.0072508e-08,0.9999999,8.9845344e-08,3.811511e-08
938142.jpg,class_2,class_2,0.9999999,1,1.2385215e-08,5.2150167e-08,0.9999999,5.3607785e-08,1.502472e-08
938269.jpg,class_2,class_1,0.99999964,0,8.374517e-09,0.99999964,9.822287e-08,1.0687249e-09,2.6065433e-07
938533.jpg,class_2,class_2,0.9999764,1,2.6963346e-07,2.1989767e-05,0.9999764,6.520561e-07,7.125391e-07
938810.jpg,class_2,class_2,0.99999905,1,3.5465074e-08,7.1234047e-07,0.99999905,1.0588926e-07,7.020471e-08
939660.jpg,class_2,class_2,0.9999999,1,5.6723657e-09,2.0660262e-09,0.9999999,8.8563006e-08,2.4032571e-08
940539.jpg,class_2,class_2,1.0,1,9.506948e-09,3.522946e-09,1.0,3.1004927e-08,7.4893665e-09
940543.jpg,class_2,class_2,1.0,1,4.770256e-09,9.846351e-09,1.0,2.9519835e-08,1.8650733e-08
940753.jpg,class_2,class_2,1.0,1,8.559097e-09,3.310859e-09,1.0,5.4779715e-08,8.518593e-09
941104.jpg,class_2,class_2,1.0,1,1.8589423e-09,2.1023154e-09,1.0,8.119216e-09,2.175194e-09
941773.jpg,class_2,class_2,0.9999999,1,4.822916e-09,1.9332163e-08,0.9999999,3.092649e-08,1.7554551e-07
941852.jpg,class_2,class_2,0.9999999,1,2.9002585e-08,8.614475e-08,0.9999999,5.2179416e-08,7.76386e-09
941962.jpg,class_2,class_2,0.99999964,1,2.4128973e-08,2.6949834e-07,0.99999964,4.925306e-08,7.593333e-08
942137.jpg,class_2,class_2,0.99999666,1,1.2045483e-07,1.784024e-07,0.99999666,9.940661e-07,2.0064417e-06
943226.jpg,class_2,class_1,0.55387807,0,5.6989094e-05,0.55387807,0.44605651,4.5110787e-06,3.864662e-06
943251.jpg,class_2,class_2,1.0,1,3.676051e-09,7.9227247e-10,1.0,2.7185974e-08,8.541159e-09
943632.jpg,class_2,class_2,0.99999976,1,1.06420766e-08,3.1931698e-08,0.99999976,7.040752e-08,7.100171e-08
943837.jpg,class_2,class_2,1.0,1,2.87721e-09,1.5027952e-09,1.0,2.28952e-08,1.3354677e-08
945106.jpg,class_2,class_2,1.0,1,1.2131055e-08,1.6679582e-08,1.0,1.8128391e-08,1.0666851e-08
945190.jpg,class_2,class_2,0.99999964,1,7.262974e-08,1.9162597e-07,0.99999964,8.441862e-08,2.6871852e-08
945754.jpg,class_2,class_2,0.97150743,1,5.5314313e-06,0.028484331,0.97150743,2.0300192e-06,6.5690784e-07
946253.jpg,class_2,class_2,0.9999932,1,7.312314e-08,5.9417293e-06,0.9999932,6.0940044e-07,2.5716184e-07
946712.jpg,class_2,class_2,1.0,1,6.7191634e-09,2.0835545e-08,1.0,3.7194845e-08,2.837406e-08
947536.jpg,class_2,class_2,0.99999714,1,1.9373932e-08,4.8949295e-07,0.99999714,5.9124187e-07,1.7709546e-06
948277.jpg,class_2,class_2,0.9998369,1,1.2318004e-06,0.00015947525,0.9998369,8.6006156e-07,1.49495e-06
949434.jpg,class_2,class_2,0.9999846,1,1.738208e-07,1.4268972e-05,0.9999846,3.5189467e-07,6.195936e-07
949756.jpg,class_2,class_2,0.99999976,1,1.7254697e-08,1.5219667e-08,0.99999976,6.0494784e-08,7.5695176e-08
950122.jpg,class_2,class_2,1.0,1,7.3725652e-09,5.3233515e-09,1.0,3.1160788e-08,3.4543053e-09
950142.jpg,class_2,class_2,0.9999989,1,1.5458445e-08,7.3539985e-07,0.9999989,1.9478742e-07,1.2902207e-07
950457.jpg,class_2,class_2,0.9999994,1,4.1024485e-08,3.0886977e-08,0.9999994,2.116658e-07,2.1570123e-07
950750.jpg,class_2,class_2,0.9999999,1,6.4197296e-09,3.8323815e-08,0.9999999,6.9125576e-08,1.4638902e-08
951762.jpg,class_2,class_2,0.9999999,1,6.573135e-09,1.6558745e-08,0.9999999,6.5905134e-08,5.0320292e-08
952088.jpg,class_2,class_1,0.96256435,0,1.7091245e-06,0.96256435,0.03742953,8.2435713e-07,3.5977298e-06
952473.jpg,class_2,class_2,1.0,1,2.7311162e-09,3.3891732e-09,1.0,1.9002812e-08,3.3945124e-08
953377.jpg,class_2,class_2,0.99999964,1,4.025135e-08,7.7918365e-09,0.99999964,2.528484e-07,1.0648254e-07
955122.jpg,class_2,class_2,1.0,1,2.0615782e-09,1.5365973e-09,1.0,1.7784878e-08,9.333992e-09
955484.jpg,class_2,class_2,1.0,1,7.844823e-09,4.6818677e-08,1.0,2.7490332e-08,9.6881525e-09
956733.jpg,class_2,class_2,1.0,1,2.5284483e-09,3.0356953e-09,1.0,1.5860373e-08,1.5246954e-08
957642.jpg,class_2,class_2,1.0,1,9.088445e-09,5.2362146e-09,1.0,4.94252e-08,3.6981774e-08
958709.jpg,class_2,class_2,0.99999976,1,2.501828e-09,1.0856673e-08,0.99999976,2.807126e-08,1.9605284e-07
959343.jpg,class_2,class_2,0.99999964,1,5.637698e-09,1.5443367e-08,0.99999964,1.6293964e-07,2.2377786e-07
959766.jpg,class_2,class_2,0.9999995,1,1.0610612e-09,2.2202433e-07,0.9999995,2.1801826e-08,2.4206471e-07
961572.jpg,class_2,class_2,0.99999976,1,1.7725306e-08,8.3791555e-08,0.99999976,9.738678e-08,5.8557333e-08
961577.jpg,class_2,class_2,0.999997,1,8.191075e-08,1.693178e-06,0.999997,4.741736e-07,7.427937e-07
963628.jpg,class_2,class_2,0.99999833,1,7.017173e-08,1.1121093e-06,0.99999833,1.9631317e-07,2.441827e-07
963803.jpg,class_2,class_2,0.99999976,1,3.5796794e-09,2.8429241e-09,0.99999976,7.538411e-08,8.186395e-08
964221.jpg,class_2,class_2,1.0,1,5.6281593e-09,5.2122527e-08,1.0,3.201452e-08,4.7562313e-08
964778.jpg,class_2,class_2,0.99999964,1,1.7319785e-08,5.147087e-08,0.99999964,1.2053458e-07,9.7231236e-08
965449.jpg,class_2,class_2,0.9999895,1,3.5229596e-07,9.626599e-06,0.9999895,3.8372514e-07,1.2140204e-07
965761.jpg,class_2,class_1,0.9982516,0,2.021356e-08,0.9982516,0.0017483156,1.961723e-08,3.2064055e-08
966002.jpg,class_2,class_2,0.99999106,1,1.8602107e-08,8.561859e-06,0.99999106,7.122108e-08,2.0651451e-07
966618.jpg,class_2,class_2,1.0,1,3.9099652e-09,9.933192e-10,1.0,9.7381365e-09,7.1793016e-09
967342.jpg,class_2,class_2,0.999998,1,2.8311403e-08,2.0489897e-06,0.999998,3.1953086e-08,4.9524658e-08
968012.jpg,class_2,class_2,0.9999995,1,4.2593026e-08,6.217886e-08,0.9999995,3.50093e-07,2.5119512e-08
968135.jpg,class_2,class_2,1.0,1,5.489924e-09,6.91299e-09,1.0,4.8554266e-08,1.2818082e-08
968503.jpg,class_2,class_2,1.0,1,6.12783e-09,1.4517912e-09,1.0,5.193289e-08,4.1338936e-08
968512.jpg,class_2,class_2,0.9999957,1,2.3431976e-07,3.8010012e-06,0.9999957,1.1597114e-07,8.8714614e-08
969179.jpg,class_2,class_2,0.9999995,1,2.1169257e-08,3.1040193e-07,0.9999995,7.2880205e-08,5.110627e-08
969480.jpg,class_2,class_2,0.99999917,1,2.8764668e-09,2.2851105e-09,0.99999917,1.18290686e-07,7.501699e-07
970256.jpg,class_2,class_2,0.9999981,1,6.4145653e-09,3.39286e-09,0.9999981,1.5842081e-06,3.446303e-07
970423.jpg,class_2,class_2,1.0,1,7.1400543e-09,1.061198e-08,1.0,3.4763698e-08,2.1889255e-08
970825.jpg,class_2,class_2,0.9999999,1,3.3444274e-09,5.9073564e-09,0.9999999,3.42092e-08,6.4515866e-08
971402.jpg,class_2,class_2,0.9999994,1,2.44235e-08,4.4191876e-07,0.9999994,9.056344e-08,1.8328818e-08
973102.jpg,class_2,class_2,1.0,1,1.9442756e-09,2.0120556e-09,1.0,2.9426854e-08,2.7021734e-08
974050.jpg,class_2,class_2,0.9999994,1,6.8133986e-08,1.8485815e-07,0.9999994,1.5901475e-07,2.0733876e-07
975352.jpg,class_2,class_2,1.0,1,1.7816182e-08,2.7630516e-09,1.0,4.1931983e-08,4.6468043e-09
975797.jpg,class_2,class_2,0.9999987,1,6.0133154e-08,1.8525979e-08,0.9999987,1.0819917e-06,1.07824576e-07
976885.jpg,class_2,class_2,0.9991117,1,8.2288426e-07,0.0008746107,0.9991117,3.834602e-06,9.02175e-06
977331.jpg,class_2,class_2,0.9999993,1,4.980768e-08,3.9775736e-07,0.9999993,1.4967627e-07,6.261682e-08
978047.jpg,class_2,class_2,0.9999995,1,1.3330164e-08,1.9868034e-07,0.9999995,7.9048576e-08,1.3230498e-07
979555.jpg,class_2,class_2,1.0,1,5.331379e-09,3.7848427e-09,1.0,1.0896195e-08,6.090136e-09
979782.jpg,class_2,class_2,0.9999987,1,4.4721076e-09,2.0879666e-07,0.9999987,8.659223e-08,9.114047e-07
980008.jpg,class_2,class_2,0.9999827,1,2.5620201e-07,1.6639107e-05,0.9999827,3.174771e-07,5.499285e-08
982291.jpg,class_2,class_2,0.9999999,1,8.429937e-09,1.7814268e-09,0.9999999,7.6932984e-08,2.0977941e-08
983625.jpg,class_2,class_2,0.9999913,1,4.312437e-07,7.381243e-06,0.9999913,5.995922e-07,2.9221542e-07
984769.jpg,class_2,class_2,0.9999974,1,9.180836e-08,2.165592e-06,0.9999974,1.6275307e-07,2.4411958e-07
985151.jpg,class_2,class_2,0.9999995,1,2.435851e-08,4.086089e-08,0.9999995,2.378836e-07,1.02456966e-07
985596.jpg,class_2,class_2,1.0,1,4.6978235e-09,3.0354247e-08,1.0,2.5217984e-08,3.89064e-08
985972.jpg,class_2,class_2,0.99999905,1,1.5490293e-08,7.5618823e-07,0.99999905,9.6752956e-08,6.5980664e-08
986354.jpg,class_2,class_2,0.99999046,1,2.239575e-07,8.858261e-06,0.99999046,2.8800898e-07,2.2744331e-07
986417.jpg,class_2,class_2,0.9999994,1,1.6847144e-08,4.7437054e-09,0.9999994,4.1582734e-07,2.1963423e-07
987571.jpg,class_2,class_2,0.9999999,1,1.6371326e-08,2.81462e-09,0.9999999,7.902765e-08,3.5924177e-08
987637.jpg,class_2,class_2,0.9999995,1,1.4072371e-08,4.4369582e-07,0.9999995,5.6778653e-08,5.5673766e-08
987826.jpg,class_2,class_2,0.99999964,1,2.0345158e-08,9.670117e-08,0.99999964,8.949812e-08,6.863879e-08
988647.jpg,class_2,class_2,0.99999595,1,7.4907966e-08,3.490398e-06,0.99999595,2.694578e-07,2.7664393e-07
989662.jpg,class_2,class_2,0.99999523,1,4.6222723e-08,4.5282036e-06,0.99999523,1.3534843e-07,8.432603e-08
989671.jpg,class_2,class_2,0.97869396,1,2.2254604e-05,0.021273185,0.97869396,5.601873e-06,5.0625795e-06
990360.jpg,class_2,class_2,0.9999987,1,2.4056757e-08,8.395789e-07,0.9999987,8.558797e-08,3.7403547e-07
990672.jpg,class_2,class_2,0.9999999,1,4.6031294e-09,3.451677e-09,0.9999999,2.3006473e-08,7.249012e-08
990710.jpg,class_2,class_2,0.9999999,1,1.1662493e-08,2.1782965e-08,0.9999999,6.4423645e-08,2.5776153e-08
990865.jpg,class_2,class_1,0.962517,0,9.360087e-06,0.962517,0.037470408,2.054417e-06,1.190301e-06
991103.jpg,class_2,class_2,0.9999999,1,7.9997e-09,8.529051e-08,0.9999999,2.6430687e-08,9.2004875e-09
992312.jpg,class_2,class_2,0.96332496,1,6.9340535e-06,0.036657088,0.96332496,4.7659005e-06,6.1852047e-06
992785.jpg,class_2,class_2,0.9999999,1,6.977901e-09,8.409349e-09,0.9999999,6.6922816e-08,4.6516387e-08
993147.jpg,class_2,class_2,0.99999976,1,2.3532028e-08,6.391741e-08,0.99999976,1.4525182e-07,5.0996253e-08
993366.jpg,class_2,class_2,0.9999989,1,1.0714146e-08,2.2987196e-08,0.9999989,2.2527917e-07,8.491267e-07
994401.jpg,class_2,class_2,0.99999976,1,3.908758e-08,3.7205762e-08,0.99999976,7.46256e-08,7.833053e-09
995280.jpg,class_2,class_2,0.99999976,1,1.9738472e-08,1.2026643e-08,0.99999976,7.0425656e-08,1.2714708e-07
996665.jpg,class_2,class_2,0.9999999,1,1.7907073e-08,4.417045e-09,0.9999999,6.762469e-08,1.0592121e-08
996922.jpg,class_2,class_2,0.9999999,1,7.621117e-09,5.014324e-08,0.9999999,6.055424e-08,1.2807791e-08
997404.jpg,class_2,class_2,1.0,1,2.5214604e-09,1.1368148e-09,1.0,8.628795e-09,4.293888e-09
997889.jpg,class_2,class_2,0.99999976,1,7.3008186e-09,1.5635427e-08,0.99999976,7.047013e-08,9.5865786e-08
999393.jpg,class_2,class_2,0.99991786,1,5.8664103e-08,4.72023e-06,0.99991786,9.150445e-07,7.642217e-05
101374.jpg,class_3,class_3,0.9999906,1,9.064664e-06,4.6323915e-08,2.641715e-07,0.9999906,3.91868e-08
